competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo;unidadesaláriocódigo;valorsaláriofixo
202212;3;35;353180;O;8411600;-1;231210;101;9;30;33,00;1;3;0;1;43;0;0;0;3092,10;2;0;1;202212;202301;1;0;1;18,74
202212;2;29;292740;M;6920601;-1;411010;101;7;61;44,00;6;3;0;1;31;0;0;0;2100,00;1;0;1;202212;202301;1;0;5;2100,00
202212;3;35;353180;O;8411600;-1;231310;101;9;44;24,00;3;3;0;1;43;0;0;1;2419,20;2;0;1;202212;202301;1;0;1;20,16
202212;3;35;353180;O;8411600;-1;231210;101;9;39;12,00;3;3;0;1;43;0;0;1;1372,20;2;0;1;202212;202301;1;0;1;22,87
202212;3;35;351880;H;4930202;-1;782510;101;7;27;44,00;1;1;0;1;31;0;0;9;2518,90;6;0;1;202212;202301;1;0;5;2518,90
202212;3;35;353180;O;8411600;-1;231210;101;9;58;38,00;3;3;0;1;43;0;0;0;3773,40;2;0;1;202212;202301;1;0;1;19,86
202212;3;35;353180;O;8411600;-1;231340;101;9;56;36,00;3;1;0;1;31;0;0;0;4116,60;2;0;1;202212;202301;1;0;1;22,87
202212;3;35;355030;S;9430800;-1;514320;101;5;40;44,00;6;3;0;1;31;0;0;9;;4;0;1;202212;202301;1;0;99;
202212;3;32;320420;G;4711302;-1;421125;101;7;26;44,00;1;3;0;1;31;0;0;0;1370,50;5;0;1;202212;202301;1;0;5;1370,50
202212;3;33;330390;R;9312300;-1;377110;101;7;19;44,00;1;1;0;1;43;0;0;0;1903,10;3;0;1;202212;202301;1;0;5;1903,10
202212;3;35;353180;O;8411600;-1;231210;101;9;37;12,00;1;3;0;1;43;0;0;1;1191,60;2;0;1;202212;202301;1;0;1;19,86
202212;2;27;270430;N;8220200;-1;422310;101;7;25;36,00;3;3;0;1;31;0;0;0;1212,00;10;0;1;202212;202301;1;0;5;1212,00
202212;5;52;520510;N;8011101;-1;517330;101;7;59;44,00;6;1;0;1;31;0;0;0;1350,00;1;0;1;202212;202301;1;0;5;1350,00
202212;5;53;530010;G;4530705;1;521110;101;5;51;44,00;3;1;0;1;97;0;0;0;1212,00;3;0;1;202212;202301;1;0;5;1212,00
202212;4;42;420425;M;6920601;-1;411010;101;7;22;44,00;6;1;0;1;31;0;0;0;3015,19;4;0;1;202212;202301;1;0;5;3015,19
202212;3;35;353180;O;8411600;-1;231105;101;9;25;24,00;1;3;0;1;43;0;0;1;1824,18;2;0;1;202212;202301;1;0;5;1824,18
202212;3;35;350560;Q;8640202;1;514320;101;7;56;15,00;6;3;0;1;97;0;0;0;489,00;2;0;1;202212;202301;1;0;1;6,52
202212;2;27;270430;N;8011101;-1;514320;101;7;44;44,00;3;3;0;1;31;5;0;0;1237,68;7;0;1;202212;202301;1;0;5;1237,68
202212;3;35;355030;N;7820500;-1;848510;106;7;33;44,00;1;1;0;1;43;0;0;0;1752,72;10;0;1;202212;202301;1;0;5;1752,72
202212;1;11;110020;G;4619200;-1;911205;101;5;34;44,00;6;1;0;1;40;0;0;0;1212,00;6;0;1;202212;202301;1;0;5;1212,00
202212;3;35;353180;O;8411600;-1;231210;101;9;30;38,00;1;3;0;1;43;0;0;0;3326,90;2;0;1;202212;202301;1;0;1;17,51
202212;5;51;510337;G;4771701;1;223405;101;9;41;24,00;3;1;0;1;97;0;0;0;2883,81;1;0;1;202212;202301;1;0;5;2883,81
202212;5;52;521970;M;6920601;-1;413110;101;9;35;44,00;1;1;0;1;31;0;0;0;1212,00;3;0;1;202212;202301;1;0;5;1212,00
202212;5;50;500270;C;1099699;1;784205;101;7;36;44,00;6;3;0;1;97;0;0;0;1325,00;8;0;1;202212;202301;1;0;5;1325,00
202212;2;24;240810;G;4723700;-1;783215;101;7;38;44,00;6;1;0;1;31;0;0;9;;2;0;1;202212;202301;1;0;99;
202212;3;35;353180;O;8411600;-1;231210;101;9;48;30,00;3;1;0;1;43;0;0;1;2626,50;2;0;1;202212;202301;1;0;1;17,51
202212;3;35;351880;G;4789004;1;521140;101;7;20;44,00;1;1;0;1;97;0;0;0;1790,00;1;0;1;202212;202301;1;0;5;1790,00
202212;3;35;354880;G;4530703;-1;914405;101;7;22;44,00;1;1;0;1;31;0;0;0;1500,00;3;0;1;202212;202301;1;0;5;1500,00
202212;3;35;352230;G;4784900;1;354125;101;7;39;44,00;6;3;0;1;97;0;0;0;1236,00;4;0;1;202212;202301;1;0;5;1236,00
202212;5;53;530010;C;3314715;1;724315;111;7;32;44,00;1;1;0;1;97;0;1;0;2351,80;1;0;1;202212;202301;1;0;1;10,69
202212;3;35;353180;O;8411600;-1;231340;101;9;40;21,00;3;1;0;1;43;0;0;1;2401,35;2;0;1;202212;202301;1;0;1;22,87
202212;5;52;520870;G;4781400;-1;414105;101;7;24;44,00;3;3;0;1;32;0;0;0;1387,72;5;0;1;202212;202301;1;0;5;1387,72
202212;2;29;292740;G;4744005;-1;782305;101;7;50;44,00;6;1;0;1;31;0;0;9;;1;0;1;202212;202301;1;0;99;
202212;3;35;354730;S;9430800;-1;231105;101;80;55;44,00;1;3;0;1;31;0;0;9;;5;0;1;202212;202301;1;0;99;
202212;2;26;261160;N;8211300;1;252105;101;9;35;44,00;3;1;0;1;97;0;0;0;2424,00;2;0;1;202212;202301;1;0;5;2424,00
202212;3;35;353180;O;8411600;-1;231210;101;9;42;30,00;2;3;0;1;43;0;0;1;2626,50;2;0;1;202212;202301;1;0;1;17,51
202212;3;31;313880;A;161001;-1;411005;101;7;25;44,00;6;1;0;1;31;0;0;0;1212,00;3;0;1;202212;202301;1;0;5;1212,00
202212;3;35;352230;G;4711302;1;521110;101;7;29;44,00;1;3;0;1;97;0;0;0;1740,00;5;0;1;202212;202301;1;0;5;1740,00
202212;4;41;412625;C;2930101;1;724315;101;4;22;30,00;6;1;0;1;97;0;0;0;1579,99;10;0;1;202212;202301;1;0;5;1579,99
202212;5;50;500270;G;4751201;-1;411005;101;7;23;44,00;1;3;0;1;31;0;0;0;1437,00;3;0;1;202212;202301;1;0;5;1437,00
202212;3;35;353180;O;8411600;-1;231310;101;9;24;36,00;1;3;0;1;43;0;0;0;3882,60;2;0;1;202212;202301;1;0;1;21,57
202212;3;32;320500;Q;8630504;-1;422105;101;7;24;44,00;6;3;0;1;43;0;0;0;1298,89;1;0;1;202212;202301;1;0;5;1298,89
202212;3;35;353180;O;8411600;-1;231210;101;9;57;30,00;1;3;0;1;43;0;0;1;2626,50;2;0;1;202212;202301;1;0;1;17,51
202212;2;24;240670;I;5611201;-1;514320;101;5;32;44,00;1;3;0;1;31;0;0;0;1212,00;4;0;1;202212;202301;1;0;5;1212,00
202212;3;35;353180;O;8411600;-1;231310;101;9;29;27,00;6;3;0;1;43;0;0;1;2721,60;2;0;1;202212;202301;1;0;1;20,16
202212;3;33;330455;F;4120400;1;717020;101;6;36;45,00;1;1;0;1;97;0;0;0;1823,20;2;0;1;202212;202301;1;0;5;1823,20
202212;3;32;320500;G;4781400;1;521110;101;7;33;44,00;6;1;0;1;97;0;0;0;1370,50;1;0;1;202212;202301;1;0;5;1370,50
202212;3;33;330490;G;4711302;1;841505;101;7;52;40,00;3;1;0;1;97;0;0;0;1350,00;1;0;1;202212;202301;1;0;5;1350,00
202212;5;53;530010;N;8211300;1;521115;101;8;29;44,00;3;1;0;1;97;0;0;0;1300,00;7;0;1;202212;202301;1;0;5;1300,00
202212;1;13;130260;G;4781400;-1;521110;101;7;31;44,00;3;3;0;1;43;0;0;0;1212,00;5;0;1;202212;202301;1;0;5;1212,00
202212;1;15;150680;N;8211300;-1;848510;101;7;24;44,00;6;1;0;1;31;0;0;0;1576,92;5;0;1;202212;202301;1;0;5;1576,92
202212;1;13;130260;Q;8630504;1;322415;101;7;41;44,00;3;3;0;1;97;0;0;0;1212,00;1;0;1;202212;202301;1;0;5;1212,00
202212;3;35;350950;Q;8630504;-1;422110;101;7;26;44,00;1;3;0;1;40;0;0;0;1550,73;4;0;1;202212;202301;1;0;5;1550,73
202212;3;35;355030;F;4120400;-1;715525;101;7;38;44,00;1;1;0;1;31;0;0;0;2336,00;1;0;1;202212;202301;1;0;5;2336,00
202212;2;27;270430;J;6110803;-1;313105;101;7;32;44,00;6;1;0;1;31;0;0;0;1300,00;3;0;1;202212;202301;1;0;5;1300,00
202212;4;42;421145;M;7319002;1;123105;101;7;32;44,00;6;1;0;1;97;0;0;0;1212,00;1;0;1;202212;202301;1;0;5;1212,00
202212;2;23;230440;G;4744099;-1;421125;101;7;25;44,00;6;3;0;1;31;0;0;0;1515,53;8;0;1;202212;202301;1;0;5;1515,53
202212;3;35;353180;O;8411600;-1;231210;101;9;49;38,00;3;3;0;1;43;0;0;0;3326,90;2;0;1;202212;202301;1;0;1;17,51
202212;3;35;354990;M;6920601;1;252405;101;80;25;44,00;1;3;0;1;97;0;0;0;3500,00;5;0;1;202212;202301;1;0;5;3500,00
202212;3;35;355030;F;4120400;-1;715505;101;7;37;44,00;1;1;0;1;31;0;0;0;2283,60;7;0;1;202212;202301;1;0;1;10,38
202212;3;31;310860;F;4330499;-1;716610;101;5;31;44,00;6;1;0;1;40;0;0;0;1550,00;6;0;1;202212;202301;1;0;5;1550,00
202212;1;15;150360;B;724302;1;111510;101;5;22;44,00;1;1;0;1;97;0;0;0;1980,00;4;0;1;202212;202301;1;0;5;1980,00
202212;5;53;530010;G;4744099;1;411010;101;7;29;44,00;6;3;0;1;97;0;0;0;1760,00;4;0;1;202212;202301;1;0;1;8,00
202212;3;32;320240;H;5320202;-1;519105;111;6;23;44,00;1;1;0;1;31;0;1;9;;3;0;1;202212;202301;1;0;99;
202212;3;35;353180;O;8411600;-1;231335;101;9;35;27,00;1;1;0;1;43;0;0;1;2721,60;2;0;1;202212;202301;1;0;1;20,16
202212;3;32;320240;C;1099699;-1;521110;101;8;28;24,00;1;3;0;1;31;0;0;0;3100,00;1;0;1;202212;202301;1;0;5;3100,00
202212;3;31;314110;I;5611203;-1;513435;101;7;40;54,00;3;3;0;1;31;0;0;0;1212,00;2;0;1;202212;202301;1;0;5;1212,00
202212;2;22;221100;G;4633801;-1;354130;101;7;39;44,00;3;1;0;1;43;0;0;0;1290,00;7;0;1;202212;202301;1;0;5;1290,00
202212;4;43;430463;N;8211300;-1;848310;101;5;34;44,00;6;3;0;1;31;0;0;0;1628,64;4;0;1;202212;202301;1;0;5;1628,64
202212;3;35;352590;C;1412601;-1;763210;101;7;23;44,00;6;3;0;1;31;0;0;9;;3;0;1;202212;202301;1;0;99;
202212;3;31;313130;F;4299599;-1;721210;101;6;30;48,00;1;1;0;1;31;0;0;0;1700,00;4;0;1;202212;202301;1;0;5;1700,00
202212;4;41;411915;G;4687702;-1;514120;101;7;47;44,00;3;1;0;1;40;0;0;0;1603,80;1;0;1;202212;202301;1;0;5;1603,80
202212;3;31;310670;G;4789099;-1;354125;101;9;30;44,00;3;3;0;1;31;0;0;0;1300,00;1;0;1;202212;202301;1;0;5;1300,00
202212;4;42;420540;N;8220200;-1;422305;101;8;25;44,00;3;3;0;1;40;0;0;9;;6;0;1;202212;202301;1;0;99;
202212;3;35;353180;O;8411600;-1;231330;101;9;25;18,00;3;3;0;1;43;0;0;1;2058,30;2;0;1;202212;202301;1;0;1;22,87
202212;4;41;411520;J;6202300;-1;313205;101;8;19;30,00;6;1;0;1;40;0;0;0;1719,37;4;0;1;202212;202301;1;0;5;1719,37
202212;4;43;431490;N;8211300;-1;514320;101;7;47;40,00;6;3;0;1;43;0;0;0;1194,63;1;0;1;202212;202301;1;0;5;1194,63
202212;3;35;351380;K;6622300;-1;411030;101;7;40;44,00;2;3;0;1;31;0;0;0;1672,90;3;0;1;202212;202301;1;0;5;1672,90
202212;2;29;291920;F;4330402;1;414140;101;7;26;44,00;3;1;0;1;97;0;0;0;1500,00;5;0;1;202212;202301;1;0;5;1500,00
202212;3;35;353180;O;8411600;-1;231210;101;9;43;30,00;2;3;0;1;43;0;0;1;2626,50;2;0;1;202212;202301;1;0;1;17,51
202212;4;42;420240;F;4120400;-1;715210;101;7;36;44,00;6;1;0;1;40;0;0;0;2255,00;3;0;1;202212;202301;1;0;5;2255,00
202212;1;15;150150;C;1031700;-1;414210;101;2;49;44,00;3;1;0;1;31;0;0;0;1905,48;3;0;1;202212;202301;1;0;5;1905,48
202212;3;31;317020;G;4744001;1;716405;101;7;33;44,00;3;1;0;1;97;0;0;0;1460,43;2;0;1;202212;202301;1;0;5;1460,43
202212;4;41;410690;F;4221901;1;715315;101;6;23;44,00;3;1;0;1;97;0;0;0;2519,00;9;0;1;202212;202301;1;0;1;11,45
202212;3;35;354580;M;7120100;1;411010;101;8;21;30,00;6;3;0;1;97;0;0;0;1000,00;2;0;1;202212;202301;1;0;5;1000,00
202212;3;35;352690;C;1721400;1;784205;103;7;39;42,00;3;1;0;1;97;0;0;0;2422,91;10;1;1;202212;202301;1;0;5;2422,91
202212;2;24;240810;I;5611201;-1;513505;101;9;25;44,00;6;1;0;1;40;0;0;9;;4;0;1;202212;202301;1;0;99;
202212;1;13;130260;G;4722902;-1;513205;101;7;28;44,00;3;1;0;1;31;0;0;9;;4;0;1;202212;202301;1;0;99;
202212;1;15;150140;Q;8630504;-1;322405;101;7;55;48,00;1;1;0;1;31;0;0;0;2587,50;3;0;1;202212;202301;1;0;5;2587,50
202212;3;35;353180;O;8411600;-1;231210;101;9;60;30,00;1;3;0;1;43;0;0;1;2979,00;2;0;1;202212;202301;1;0;1;19,86
202212;3;35;353180;O;8411600;-1;231210;101;8;28;12,00;3;3;0;1;43;0;0;1;1372,20;2;0;1;202212;202301;1;0;1;22,87
202212;1;12;120040;N;8121400;-1;514320;101;7;48;44,00;3;1;0;1;40;0;0;0;1212,00;6;0;1;202212;202301;1;0;5;1212,00
202212;2;21;211120;N;8121400;-1;521140;101;7;56;44,00;3;3;0;1;31;0;0;9;;5;0;1;202212;202301;1;0;99;
202212;3;35;355370;N;8211300;-1;717020;101;7;37;44,00;1;3;0;1;40;0;0;0;1887,60;4;0;1;202212;202301;1;0;1;8,58
202212;3;33;330455;H;5030101;-1;215115;111;9;67;48,00;1;1;0;1;31;0;1;0;6232,80;5;0;1;202212;202301;1;0;1;25,97
202212;3;35;353180;O;8411600;-1;239205;101;9;55;30,00;1;3;0;1;43;0;0;1;3430,50;2;0;1;202212;202301;1;0;1;22,87
202212;4;42;421250;A;311602;-1;341220;101;4;48;44,00;6;1;2;3;31;0;0;0;3315,12;1;0;1;202212;202301;1;0;5;3315,12
202212;3;35;353180;O;8411600;-1;234664;101;9;44;30,00;1;3;0;1;31;0;0;1;3024,00;2;0;1;202212;202301;1;0;1;20,16
202212;3;35;355030;R;9329804;-1;514320;101;7;46;44,00;1;3;0;1;40;0;0;0;1384,64;1;0;1;202212;202301;1;0;5;1384,64
202212;1;15;150553;Q;8610101;1;411005;101;7;27;45,00;6;3;0;1;97;0;0;0;1212,00;1;0;1;202212;202301;1;0;5;1212,00
202212;5;52;521930;F;4120400;1;715210;101;5;40;44,00;1;1;0;1;97;0;0;0;1570,00;2;0;1;202212;202301;1;0;5;1570,00
202212;2;24;240800;G;4712100;-1;848510;101;7;28;44,00;6;1;0;1;31;0;0;9;;6;0;1;202212;202301;1;0;99;
202212;3;35;353440;M;7112000;-1;724205;101;7;34;44,00;3;1;0;1;40;0;0;0;2037,20;6;0;1;202212;202301;1;0;5;2037,20
202212;4;41;410690;N;7820500;1;391205;106;7;19;44,00;1;3;0;1;97;0;0;0;1690,00;10;0;1;202212;202301;1;0;5;1690,00
202212;2;26;261100;O;8411600;-1;514225;101;7;27;32,00;3;3;0;1;43;0;0;0;;1;0;1;202212;202301;1;0;99;
202212;3;35;353180;O;8411600;-1;231105;101;9;40;24,00;2;3;0;1;43;0;0;1;1824,18;2;0;1;202212;202301;1;0;5;1824,18
202212;3;35;353180;O;8411600;-1;231325;101;9;35;12,00;1;1;0;1;43;0;0;1;1209,60;2;0;1;202212;202301;1;0;1;20,16
202212;3;35;350700;F;4321500;1;773325;101;7;40;44,00;6;1;0;1;97;0;0;0;3052,00;1;0;1;202212;202301;1;0;5;3052,00
202212;3;35;353180;O;8411600;-1;231210;101;9;34;30,00;2;3;0;1;43;0;0;1;2626,50;2;0;1;202212;202301;1;0;1;17,51
202212;3;33;330455;N;7830200;-1;514225;106;5;49;44,00;3;3;0;1;43;0;0;0;1338,59;6;0;1;202212;202301;1;0;5;1338,59
202212;3;33;330455;N;8011101;-1;517330;101;7;46;44,00;1;1;0;1;43;0;0;0;1662,20;10;0;1;202212;202301;1;0;5;1662,20
202212;3;35;355030;G;4713004;1;521110;101;7;21;44,00;3;1;0;1;97;0;0;0;1924,00;4;0;1;202212;202301;1;0;5;1924,00
202212;3;35;353180;O;8411600;-1;231210;101;9;50;12,00;1;3;0;1;43;0;0;1;1050,60;2;0;1;202212;202301;1;0;1;17,51
202212;3;32;320332;I;5611203;-1;513405;101;7;31;42,21;1;3;0;1;40;0;0;0;1272,37;1;0;1;202212;202301;1;0;5;1272,37
202212;3;35;353180;O;8411600;-1;231335;101;9;54;15,00;1;3;0;1;43;0;0;1;1512,00;2;0;1;202212;202301;1;0;1;20,16
202212;2;26;261110;I;5620101;-1;513205;101;7;46;36,00;3;3;0;1;31;0;0;0;1447,74;4;0;1;202212;202301;1;0;5;1447,74
202212;4;43;432200;N;8129000;-1;514205;101;7;29;44,00;6;1;0;1;32;0;0;0;1549,57;9;0;1;202212;202301;1;0;5;1549,57
202212;3;31;310620;F;4329105;-1;514325;101;5;28;44,00;6;1;0;1;31;0;0;0;2283,92;6;0;1;202212;202301;1;0;5;2283,92
202212;2;28;280030;S;9511800;-1;313105;101;7;35;44,00;6;1;0;1;31;0;0;0;2483,15;8;0;1;202212;202301;1;0;5;2483,15
202212;3;35;354100;I;5611203;1;513435;101;8;21;24,00;1;3;0;1;97;0;0;1;873,60;6;0;1;202212;202301;1;0;1;7,28
202212;3;33;330020;P;8512100;-1;231210;101;7;42;25,00;1;3;0;1;31;0;0;0;12,83;5;0;1;202212;202301;1;0;6;12,83
202212;2;29;292740;G;4772500;-1;142305;101;7;42;44,00;6;1;0;1;31;0;0;0;3120,00;2;0;1;202212;202301;1;0;5;3120,00
202212;5;52;521880;G;4711302;-1;421125;101;7;38;44,00;3;3;0;1;31;0;0;0;1296,93;4;0;1;202212;202301;1;0;5;1296,93
202212;3;35;351880;I;5611203;1;513435;101;7;23;36,00;6;3;0;1;97;0;0;0;1018,03;5;0;1;202212;202301;1;0;5;1018,03
202212;3;35;354340;N;8121400;1;410105;101;7;29;44,00;3;3;0;1;97;0;0;0;2000,00;9;0;1;202212;202301;1;0;5;2000,00
202212;3;35;353180;O;8411600;-1;231210;101;9;46;12,00;1;1;0;1;43;0;0;1;1209,60;2;0;1;202212;202301;1;0;1;20,16
202212;2;25;250180;N;7911200;-1;141205;101;7;19;44,00;3;1;0;1;31;0;0;0;2000,00;2;0;1;202212;202301;1;0;5;2000,00
202212;3;35;353180;O;8411600;-1;231210;101;9;26;30,00;6;3;0;1;43;0;0;1;2979,00;2;0;1;202212;202301;1;0;1;19,86
202212;2;26;261110;A;132600;1;622020;101;3;25;44,00;6;1;0;1;97;0;0;0;1264,00;7;0;1;202212;202301;1;0;5;1264,00
202212;3;33;330475;H;4924800;-1;782510;101;7;53;45,00;1;1;0;1;31;0;0;0;1700,00;1;0;1;202212;202301;1;0;5;1700,00
202212;3;35;353070;G;4711302;1;521110;101;7;22;44,00;1;1;0;1;97;0;0;0;1903,00;4;0;1;202212;202301;1;0;5;1903,00
202212;3;35;354990;L;6821801;-1;514320;101;5;47;44,00;6;3;0;1;31;0;0;9;;3;0;1;202212;202301;1;0;99;
202212;3;33;330455;G;4781400;1;513425;101;7;24;40,00;1;3;0;1;97;0;0;0;1256,00;1;0;1;202212;202301;1;0;5;1256,00
202212;1;15;150240;C;1031700;-1;784205;101;5;32;44,00;3;3;0;1;31;0;0;0;1245,23;7;0;1;202212;202301;1;0;5;1245,23
202212;3;35;355030;Q;8630504;-1;521110;101;7;18;44,00;1;3;0;1;43;0;0;0;1408,96;2;0;1;202212;202301;1;0;5;1408,96
202212;3;35;353180;O;8411600;-1;231210;101;9;23;12,00;1;3;0;1;43;0;0;1;1124,40;2;0;1;202212;202301;1;0;1;18,74
202212;3;33;330475;H;4924800;-1;782510;101;7;26;45,00;1;1;0;1;31;0;0;0;1630,00;1;0;1;202212;202301;1;0;5;1630,00
202212;3;35;355030;N;7739099;-1;784205;101;2;54;44,00;1;1;0;1;31;0;0;9;;3;0;1;202212;202301;1;0;99;
202212;2;21;210530;G;4674500;-1;142105;101;8;25;40,00;1;1;0;1;31;0;0;0;2424,00;1;0;1;202212;202301;1;0;5;2424,00
202212;3;31;311265;G;4712100;1;783215;101;3;32;40,00;3;1;0;1;97;0;0;0;1212,00;3;0;1;202212;202301;1;0;5;1212,00
202212;3;31;314110;F;4292802;1;911305;111;7;37;44,00;2;1;0;1;97;0;1;0;2516,80;10;0;1;202212;202301;1;0;1;11,44
202212;3;31;316250;C;3101200;-1;775115;101;7;52;44,00;6;1;0;1;40;0;0;0;2424,00;3;0;1;202212;202301;1;0;5;2424,00
202212;3;35;354140;M;7319002;-1;521110;101;9;60;44,00;1;1;0;1;43;0;0;0;1795,00;2;0;1;202212;202301;1;0;5;1795,00
202212;2;25;250750;G;4530705;-1;919205;101;7;47;44,00;3;1;0;1;31;0;0;0;1373,00;2;0;1;202212;202301;1;0;5;1373,00
202212;4;41;410150;C;3101200;-1;142105;101;7;41;44,00;1;1;0;1;31;0;0;0;1876,67;3;0;1;202212;202301;1;0;5;1876,67
202212;3;35;353180;O;8411600;-1;231340;101;9;40;24,00;1;1;0;1;43;0;0;1;2744,40;2;0;1;202212;202301;1;0;1;22,87
202212;3;31;310620;G;4713004;-1;521110;101;7;23;44,00;3;3;0;1;43;0;0;0;1393,00;4;0;1;202212;202301;1;0;5;1393,00
202212;3;35;355030;F;4120400;-1;715315;101;7;35;44,00;1;1;0;1;43;0;0;0;2628,00;1;0;1;202212;202301;1;0;5;2628,00
202212;3;35;353180;O;8411600;-1;231210;101;9;43;38,00;1;3;0;1;43;0;0;0;3326,90;2;0;1;202212;202301;1;0;1;17,51
202212;1;11;110020;F;4120400;-1;717020;101;5;21;44,00;6;1;0;1;31;0;0;0;;7;0;1;202212;202301;1;0;99;
202212;3;33;330455;M;7020400;1;411010;101;6;16;30,00;1;1;0;1;97;0;0;0;1212,00;2;0;1;202212;202301;1;0;5;1212,00
202212;5;52;521190;H;4930202;-1;342315;101;8;28;44,00;3;1;0;1;31;0;0;0;1500,00;2;0;1;202212;202301;1;0;5;1500,00
202212;3;35;353180;O;8411600;-1;231210;101;9;25;12,00;1;1;0;1;43;0;0;1;1209,60;2;0;1;202212;202301;1;0;1;20,16
202212;3;33;330455;N;8011101;-1;517330;101;7;47;44,00;1;1;0;1;43;0;0;0;1662,20;10;0;1;202212;202301;1;0;5;1662,20
202212;5;52;520510;G;4711302;-1;521140;101;7;34;44,00;6;3;0;1;31;0;0;0;1285,28;2;0;1;202212;202301;1;0;5;1285,28
202212;3;35;354780;G;4781400;1;521110;101;7;40;44,00;6;3;0;1;97;0;0;0;1691,78;3;0;1;202212;202301;1;0;5;1691,78
202212;3;35;353180;O;8411600;-1;231210;101;9;54;12,00;1;3;0;1;43;0;0;1;1050,60;2;0;1;202212;202301;1;0;1;17,51
202212;2;25;250440;O;8411600;-1;111415;101;7;31;44,00;1;1;0;1;31;0;0;9;;1;0;1;202212;202301;1;0;99;
202212;1;17;172100;S;9511800;-1;514225;101;7;22;44,00;3;3;0;1;43;0;0;0;1212,00;4;0;1;202212;202301;1;0;5;1212,00
202212;3;35;355280;N;8121400;-1;514310;101;7;38;44,00;3;1;0;1;40;0;0;9;;3;0;1;202212;202301;1;0;99;
202212;3;35;351110;N;8211300;1;141515;101;9;42;44,00;1;3;0;1;97;0;0;0;3232,22;3;0;1;202212;202301;1;0;5;3232,22
202212;3;31;312230;I;5611203;1;513435;101;7;45;44,00;1;3;0;1;97;0;0;0;1212,00;5;0;1;202212;202301;1;0;5;1212,00
202212;3;35;355030;I;5611203;1;513435;101;6;18;38,00;1;3;0;1;97;0;0;0;1046,73;5;0;1;202212;202301;1;0;5;1046,73
202212;3;35;355030;F;4321500;1;715505;101;7;30;40,00;3;1;0;1;97;0;0;0;3000,00;1;0;1;202212;202301;1;0;5;3000,00
202212;3;31;315690;A;119902;-1;622020;101;7;23;44,00;6;3;2;3;32;0;0;9;;5;0;1;202212;202301;1;0;99;
202212;3;33;330455;M;7210000;1;950110;101;7;39;44,00;1;1;0;1;97;0;0;0;6000,00;1;0;1;202212;202301;1;0;5;6000,00
202212;2;26;261370;F;4211101;1;717020;101;2;33;44,00;3;1;0;1;97;0;0;0;1298,00;1;0;1;202212;202301;1;0;5;1298,00
202212;3;35;355030;G;4771702;-1;521130;101;8;26;44,00;6;3;0;1;32;0;0;0;2110,00;4;0;1;202212;202301;1;0;5;2110,00
202212;3;35;353180;O;8411600;-1;231210;101;9;23;12,00;6;1;0;1;43;0;0;1;1209,60;2;0;1;202212;202301;1;0;1;20,16
202212;3;35;353180;O;8411600;-1;231210;101;9;27;30,00;1;3;0;1;43;0;0;1;2979,00;2;0;1;202212;202301;1;0;1;19,86
202212;2;21;210530;A;230600;-1;632125;101;7;24;44,00;3;1;0;1;31;0;0;0;1222,00;10;0;1;202212;202301;1;0;5;1222,00
202212;1;11;110020;F;4120400;-1;514120;101;7;42;44,00;3;3;0;1;31;0;0;0;1397,58;6;0;1;202212;202301;1;0;5;1397,58
202212;3;35;355220;N;8211300;-1;513425;101;7;33;44,00;1;3;0;1;31;0;0;0;1322,72;6;0;1;202212;202301;1;0;5;1322,72
202212;3;35;355030;G;4712100;-1;421125;101;7;27;44,00;6;1;0;1;31;0;0;0;1216,80;1;0;1;202212;202301;1;0;5;1216,80
202212;5;51;510840;N;8111700;1;517410;101;7;32;44,00;6;3;0;1;97;0;0;0;1300,00;4;0;1;202212;202301;1;0;5;1300,00
202212;3;35;355030;N;8299799;-1;411005;101;6;33;44,00;1;3;0;1;31;0;0;9;;2;0;1;202212;202301;1;0;99;
202212;2;23;230440;G;4744099;-1;521110;101;7;36;44,00;3;1;0;1;31;0;0;0;1337,94;8;0;1;202212;202301;1;0;5;1337,94
202212;3;31;316270;A;230600;-1;821205;101;7;34;48,00;6;1;0;1;40;0;0;0;1212,00;5;0;1;202212;202301;1;0;5;1212,00
202212;3;35;353180;O;8411600;-1;231210;101;9;44;12,00;3;3;0;1;43;0;0;1;1050,60;2;0;1;202212;202301;1;0;1;17,51
202212;3;33;330455;Q;8640202;1;422110;101;7;41;36,00;3;3;0;1;97;0;0;0;991,63;6;0;1;202212;202301;1;0;5;991,63
202212;2;28;280030;N;8220200;-1;422310;101;8;32;44,00;6;3;0;1;31;0;0;9;1212,00;10;0;1;202212;202301;1;0;5;1212,00
202212;3;35;352230;A;111302;1;784205;101;3;30;44,00;1;1;2;3;97;0;0;0;1800,00;3;0;1;202212;202301;1;0;5;1800,00
202212;3;33;330490;F;4330402;-1;771105;101;7;25;44,00;6;1;0;1;31;0;0;0;1200,00;1;0;1;202212;202301;1;0;5;1200,00
202212;4;42;421930;Q;8630504;-1;422105;101;8;24;44,00;1;3;0;1;31;0;0;0;1621,00;1;0;1;202212;202301;1;0;5;1621,00
